text,label
Remove my alarm called feed dog,alarm
Cancel my reminder to buy batteries at the store.,reminder
What is the change of rain today?,weather
Set alarm for my meeting at 4:00 this afternoon,alarm
put an alarm for 6pm tomorrow,alarm
Remind me in two weeks to take daughter to practice.,reminder
Remind to make a counseling appointment,reminder
stop reminder and 10 minutes,reminder
WHAT WILL THE HUMIDITY BE TODAY?,weather
What is the forecast for today?,weather
will it be sunny,weather
remind me to pay my electric bill tomorrow,reminder
what is the weather like in boston?,weather
Is it supposed to be over 80 degrees today?,weather
snooze alarm for 5 minutes,alarm
Remind me about my mom's birthday tomorrow,reminder
Is the rain heavy?,weather
why don't we go for a 20 minutes alarm,alarm
change my alarm from 7am to 9am on tuesday,alarm
How much snowfall was there last night in Penfield,weather
Is it below 98 in fahrenheit sao paulo next week,weather
how hot is it going to get today,weather
set alarm 10 am tomorrow,alarm
Remind me of parent sports meeting at 6 tonight.,reminder
Send me my alarms that are set,alarm
Snooze alarm for 20 minutes please,alarm
Change my alarm for 6 am in the morning to 6:30 am.,alarm
Is it supposed to rain today? ,weather
What's the weekend forecast?,weather
can you set a wake up alarm for 6 am,alarm
will there be clear skies today? ,weather
How hot is it today?,weather
I don't want to forget to pack my laptop,reminder
remind me to feed the dogs tonight,reminder
What's the weather going to be like tomorrow? ,weather
When is the storm hitting the city,weather
When is the rain going to start,weather
should i wear shorts today,weather
forecast for this week,weather
Find my alarms please,alarm
Show me all alarms today,alarm
will it rain this week,weather
highest temperature today,weather
How hot is it today out there in degrees celcius,weather
What will the weather be like at Disney World today??,weather
undo that 4pm alarm,alarm
Show all alarms,alarm
Set alarm for 10 pm for the cookies,alarm
Show all alarms,alarm
Is it sunny tomorrow?,weather
will it rain Thursday next week?,weather
Set an alarm for an hour from now,alarm
Tell my alarms,alarm
Set an alarm for ten minutes ,alarm
Cancel 3pm alarm,alarm
remind me at 1 pm to call Steve,reminder
Set alarm every minute for 2 hours,alarm
Remind me to buy eggs when I get to walmart,reminder
can you delete my alarm today,alarm
Remind me to send in my homework at noon on Thursday,reminder
WHEN IS IT GOING TO BE WINDY,weather
Can you set an alarm for tomorrow?,alarm
What's the temperature outside?,weather
what is the weather going to be at disney world today,weather
Temperature for Seattle today F,weather
How hot will it get today?,weather
What's it feel like outside?,weather
Display all reminders,reminder
set alarm to 8pm,alarm
Snooze Friday's alarm for 10 minutes.,alarm
I want to see my alarms,alarm
Show all alarms,alarm
what will be the low in Sanford today ,weather
"Tell me the forecast for Paris, France",weather
How hot will it be in Arizona next week,weather
Is the weather clear next week in Gulf Shores?,weather
set alarm at 5 for adrianna,alarm
remind me to call mary tonight after work,reminder
Deactivate all reminders for this week,reminder
Temperature next week seattle fahrenheit,weather
Remind me to unload the dishwasher in an hour,reminder
set alarm for 640,alarm
what will the temperature be in mexico on tuesday,weather
Set an alarm in 10 please,alarm
How cold is it today new york in degree C,weather
Turn off all alarms for the weekend.,alarm
what is the temperature in Boston,weather
what is the lowest temperature today?,weather
Will I need an umbrella?,weather
stop alarm,alarm
Temperature beijing next week Celsius,weather
Will it rain this week?,weather
set alarm for every three minutes for 21 minutes,alarm
Will it be around 37 in degrees f near Chicago tonight,weather
What is the weather in Edison at 5 am?,weather
Remind me to let the dog out tonight,reminder
What is the weather in Edison at 6 am?,weather
What time is sunset in London,weather
Is it storming in Albany?,weather
Should I expect thunderstorms today?,weather
Remind me to buy dog food,reminder
is it going to snow today,weather
Temperature madrid tomorrow celcius,weather
what are my reminders,reminder
Is it sunny wednesday?,weather
Is it below 56 in degree f here today,weather
Set an alarm for 7:36.,alarm
When does the snowfall take place at downtown City Place,weather
is it below 45,weather
Set an alarm for 6 am for every week day,alarm
show weather advisories,weather
Set alarm at 5 am and 6 am on Tuesday.,alarm
Cancel my reminder to call mom,reminder
Is it hot out right now?,weather
what is the low for monday night in Flemington NJ,weather
"set an alarm for 8 am, 9 am, and 10 am on sunday",alarm
change my 6am alarm to 630am.,alarm
I it raining in Media now,weather
Give me the forecast for the next 7 days.,weather
Temperature for Houston Fahrenheit,weather
Please give me the weather forecast for Denver today,weather
Remind me to buy toilet paper at the store tomorrow,reminder
When is the next rain storm? ,weather
"Set an alarm for tomorrow, 3:15PM",alarm
remind me to buy pet food,reminder
How hot will it be today?,weather
Tomorrows weather?,weather
Set an alarm every minute for 3 minutes,alarm
I need to set the alarm at 5 am because I need to wake up early,alarm
Set alarm for every Tuesday Movie time,alarm
how cold is it right now,weather
set alarms for every 8 hours for next 5 days,alarm
Remind me to call in my daughters Diabetic supplies tomorrow,reminder
do i need a jacket tomorrow,weather
It's cold what's the weather?,weather
How's the weather in Australia? ,weather
How warm is it today for Dehli degrees Celsius,weather
Do I need sunglasses?,weather
Will the rain forecast be light or heavy,weather
How much is it going to snow today,weather
Should I put on my rain boots today?,weather
I need a reminder to pay rent at 3 pm today.,reminder
Remind me to take my mom to the doctor at 2 p.m.,reminder
Set recurring work alarm for Monday through Friday at 9:00am,alarm
Will it be warm in New York this weekend?,weather
Show weather conditions for the week,weather
Will be raining today?,weather
I don't want to forget to feed to fish,reminder
How about sleet today?,weather
What is the high temperature for today?,weather
how many alarms did I set,alarm
Change alarm for 2 minutes to 5 minutes,alarm
set alarm for every 5 hours,alarm
what is the temperature outside?,weather
"set alarm for monday at 8, dr appt with smith",alarm
delete alarm for 5 am,alarm
Remind me about this email tomorrow.,reminder
What is the temperature on Tuesday in Tempe Arizona,weather
Move my Monday alarm to Tuesday,alarm
Cancel my alarm for tomorrow morning.,alarm
please remind me to get coffee at the supermarket on the way home,reminder
TELL ME HOW MUCH TIME DO I HAVE UNTIL MY NEXT ALARM GOES OFF,alarm
Show me my alarms,alarm
Is it going to snow this weekend,weather
Weather for tomorrow.,weather
What is the weather in Edison at 4 am?,weather
Set alarm for 5 pm tonight,alarm
Show weekly alarms,alarm
can you delete the latest alarm,alarm
Is it storming in Miami,weather
delete my reminder to shop milk at market,reminder
How long is it gonna rain today,weather
remind me to take out the trash,reminder
Remind me to call dad today.,reminder
Set an alarm for 1 hour.,alarm
is it going to rain tomorrow,weather
Is it warm enough for me to wear shorts today?,weather
Remind me at noon on Wednesday to make a doctors appointment.,reminder
Is the sun going to be out in my area? ,weather
Should I grab my poncho?,weather
when does my alarm go off,alarm
set a reminder to buy milk on Saturday,reminder
snooze all my alarms,alarm
Raining today?,weather
Remind me to pick up Dave at 3 pm.,reminder
Will the clouds clear up in the afternoon,weather
remind me to call mom later,reminder
Is it colder today than yesterday?,weather
Add reminder for conferences on November 15th,reminder
Create an alarm named Make Dinner for 18:30Hrs to reoccur every day of the week,alarm
Set an alarm for an hour from now,alarm
remind me to take the chicken out the oven in 30 minutes.,reminder
Set reminder to make hair appointment at 2,reminder
How is the weather tomorrow in Riverhead NY ,weather
What's the weather next week in New York?,weather
is saturday to be rainy,weather
Whats the weather in Miami?,weather
How hot is it?,weather
do i need a jacket,weather
Weather now,weather
Remind me to start laundry this afternoon at 2,reminder
What time is it going to start to rain?,weather
Set an alarm for 1pm every day,alarm
Is it going to snow this afternoon?,weather
Any snow expected this week? ,weather
Is there a chance of rain next week ,weather
Will it be rainy here this week?,weather
Do I need winter clothes in New York in November?,weather
Remind me to pick up Brady at practice not school tomorrow,reminder
what is the weather in sydney today,weather
how long do I have before my alarm goes off,alarm
Remind me to buy cumin at the grocery store tomorrow.,reminder
How much colder is it in San Francisco than Sacramento right now,weather
Is it supposed to rain on Sunday?,weather
forget the alarm tomorrow,alarm
What category is the hurricane?,weather
set alarm for every 5 minutes,alarm
delete all alarms,alarm
will i need sunglasses today?,weather
Will it rain Monday?,weather
When is the next alarm,alarm
How many thunderstorms are expected for this week?,weather
Set the alarm for 6:30AM Monday-Friday,alarm
is it going to rain at all today?,weather
How cold is it in London right now?,weather
remove all alarms,alarm
Will the sun come out today? ,weather
I need a 2 P.M alarm tomorrow,alarm
is there a heat advisory this week,weather
set an alarm for 45 seconds and then two minutes,alarm
Remind me about the Argentina game tomorrow at 7pm,reminder
What is the seven day forecast?,weather
is there humidity right now,weather
What is the temperature right now? ,weather
show all reminders for today,reminder
Set an alarm for 7,alarm
i don't want to be reminded to grab a quick nap before driving,reminder
What's my alarm set at,alarm
Turn off all alarms for this weekend.,alarm
How cold is it going to be tonight?,weather
Is it cold outside?,weather
Remember to email Stacy,reminder
How windy is it today? ,weather
is sunday to be cloudy,weather
Will it be sunny weather in the state of Oregon this weekend,weather
Set alarm for 7 pm tonight,alarm
